ANATOMY,"Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",nan,nan,nan,nan,nan,nan,nan
Zotu4468,0,0,0,0,0,1,0,0,bacteria,thermodesulfobacteriota,desulfuromonadia,geobacterales,geobacteraceae,geobacter,geobacter metallireducens
Zotu4469,0,0,1,0,0,0,34,0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu4471,0,0,0,0,0,0,0,0,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter composti
Zotu4472,0,0,0,0,0,0,1,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,sphaerotilaceae,roseateles,roseateles chitosanitabidus
Zotu4473,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas parvus
Zotu4474,0,0,1,0,45,0,0,0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium tepidum
Zotu4475,0,0,1,1,0,0,0,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu4476,0,0,0,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,blastococcus,blastococcus jejuensis
Zotu4477,22,0,0,0,23,0,0,0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,longilinea,longilinea arvoryzae
Zotu4478,0,0,0,0,0,0,0,0,bacteria,bacteroidota,cytophagia,cytophagales,cesiribacteraceae,cesiribacter,cesiribacter andamanensis
Zotu4479,0,0,0,0,0,0,0,0,bacteria,bacteroidota,cytophagia,cytophagales,flexibacteraceae,flexibacter,flexibacter flexilis
Zotu4480,0,0,0,0,0,0,0,21,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,rufibacter,rufibacter latericius
Zotu4481,0,0,0,0,1,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas daechungensis
Zotu4482,0,0,0,0,1,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas kwangchunensis
Zotu4483,0,0,0,0,0,0,0,0,bacteria,chloroflexota,chloroflexota,chloroflexota,chloroflexota,thermobaculum,thermobaculum terrenum
Zotu4484,0,0,0,0,0,0,0,0,bacteria,elusimicrobiota,endomicrobia,endomicrobiales,endomicrobiaceae,candidatus endomicrobium,candidatus endomicrobium pyrsonymphae
Zotu4485,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,phenylobacterium,phenylobacterium deserti
Zotu4486,3,0,0,0,0,1,4,0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu4487,0,0,0,0,0,0,1,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu4488,0,0,0,0,0,0,0,0,bacteria,chloroflexota,caldilineae,caldilineales,caldilineaceae,litorilinea,litorilinea aerophila
Zotu4489,0,0,1,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,actinomycetospora,actinomycetospora corticicola
Zotu4490,0,0,0,0,0,0,0,0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu4491,0,0,0,0,0,0,30,0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu4492,11,21,0,0,0,0,0,0,bacteria,elusimicrobiota,endomicrobia,endomicrobiales,endomicrobiaceae,candidatus endomicrobium,candidatus endomicrobium pyrsonymphae
Zotu4493,3,10,0,0,0,8,0,0,bacteria,thermodesulfobacteriota,syntrophobacteria,syntrophobacterales,syntrophobacteraceae,desulfoglaeba,desulfoglaeba alkanexedens
Zotu4495,0,0,0,0,1,0,0,0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu4496,2,6,0,1,18,0,1,1,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,fimbriiglobus,fimbriiglobus ruber
Zotu4497,28,2,0,0,0,0,0,0,bacteria,bacillota,clostridia,eubacteriales,syntrophomonadaceae,pelospora,pelospora glutarica
Zotu4498,0,0,0,0,0,0,0,0,bacteria,planctomycetota,candidatus brocadiia,candidatus brocadiales,candidatus brocadiaceae,candidatus brocadia,candidatus brocadia caroliniensis
Zotu4499,0,0,0,0,0,21,0,0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas wittichii
Zotu4500,2,0,1,0,0,1,10,39,bacteria,deinococcota,deinococci,deinococcales,deinococcaceae,deinococcus,deinococcus soli (ex zhang et al. 2011)
Zotu4501,0,0,1,0,5,2,0,0,bacteria,pseudomonadota,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,pseudomonas plecoglossicida
Zotu4502,1,2,7,14,0,0,0,0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu4503,0,0,0,1,0,0,0,0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter radiodurans
Zotu4504,0,0,0,0,0,0,0,14,bacteria,verrucomicrobiota,spartobacteria,chthoniobacterales,chthoniobacteraceae,chthoniobacter,chthoniobacter flavus
Zotu4505,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum autotrophicum
Zotu4506,34,14,0,0,8,2,0,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu4507,21,3,0,0,1,1,0,2,bacteria,bacillota,clostridia,moorellales,moorellaceae,moorella,moorella glycerini
Zotu4508,0,8,0,0,0,0,1,0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu4509,1,3,11,0,0,2,0,0,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,nonomuraea,nonomuraea soli
Zotu4510,0,0,0,0,0,0,0,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu4511,0,0,0,0,0,3,0,0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides aquiterrae
Zotu4512,0,0,0,15,14,7,0,0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu4513,0,0,0,0,0,0,0,0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,urbifossiella,urbifossiella limnaea
Zotu4514,0,0,0,0,0,22,0,0,bacteria,bacillota,bacillota,bacillota,bacillota,capillibacterium,capillibacterium thermochitinicola
Zotu4515,22,0,25,0,10,3,0,0,bacteria,chloroflexota,chloroflexota,chloroflexota,chloroflexota,thermobaculum,thermobaculum terrenum
Zotu4516,0,0,0,0,0,0,0,0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,zavarzinella,zavarzinella formosa
Zotu4517,0,1,11,1,0,1,1,0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu4518,0,0,23,1,1,0,4,5,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu4519,0,0,0,0,0,0,0,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,acidiferrimicrobium,acidiferrimicrobium australe
Zotu4520,0,0,1,0,0,1,0,1,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,nitrospirillum,azospirillum amazonense
Zotu4521,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiales,thiobacter,thiobacter subterraneus
Zotu4522,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum fulvum
Zotu4523,0,0,0,0,0,0,6,0,bacteria,acidobacteriota,blastocatellia,blastocatellales,pyrinomonadaceae,pyrinomonas,pyrinomonas methylaliphatogenes
Zotu4525,0,7,0,0,10,9,0,0,bacteria,actinomycetota,actinomycetes,micromonosporales,micromonosporaceae,micromonospora,micromonospora gifhornensis
Zotu4526,0,16,0,0,0,1,0,1,bacteria,myxococcota,myxococcota,nannocystales,nannocystaceae,nannocystis,nannocystis pusilla
Zotu4527,22,4,10,0,0,0,1,0,bacteria,bacillota,clostridia,eubacteriales,syntrophomonadaceae,syntrophomonas,syntrophomonas zehnderi
Zotu4528,0,3,0,54,0,0,0,0,bacteria,bacillota,bacilli,bacillales,bacillales family x. incertae sedis,hydrogenibacillus,hydrogenibacillus schlegelii
Zotu4529,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,xanthomonadaceae,lysobacter,lysobacter bugurensis
Zotu4530,0,0,0,0,0,1,0,2,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides deserti
Zotu4531,0,0,0,0,0,0,0,0,bacteria,mycoplasmatota,mollicutes,entomoplasmatales,spiroplasmataceae,spiroplasma,spiroplasma kunkelii
Zotu4532,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,xanthomonadaceae,stenotrophomonas,stenotrophomonas acidaminiphila
Zotu4533,0,0,0,0,0,0,0,0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,geoalkalibacteraceae,geoalkalibacter,geoalkalibacter ferrihydriticus
Zotu4534,0,0,0,0,0,0,0,0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu4535,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,roseobacteraceae,rubellimicrobium,rubellimicrobium rubrum
Zotu4536,6,31,0,1,0,0,0,0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,anatilimnocola,anatilimnocola aggregata
Zotu4537,0,0,0,0,0,0,0,0,bacteria,bacillota,bacilli,bacillales,bacillaceae,calditerricola,calditerricola yamamurae
Zotu4538,0,0,0,0,0,0,0,0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,anaerolinea,anaerolinea thermolimosa
Zotu4539,0,1,0,0,7,17,15,4,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu4541,0,0,0,0,0,0,1,17,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,sphingoaurantiacus,sphingoaurantiacus polygranulatus
Zotu4542,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,phyllobacteriaceae,mesorhizobium,mesorhizobium terrae
Zotu4543,37,16,6,0,1,0,0,0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu4544,1,0,18,0,0,8,8,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu4545,0,0,0,0,0,0,0,0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,niastella,niastella caeni
Zotu4546,2,17,9,0,0,3,0,0,bacteria,thermomicrobiota,thermomicrobia,thermomicrobia,thermomicrobia,thermorudis,thermorudis peleae
Zotu4547,0,0,0,0,0,0,0,0,bacteria,bacteroidota,flavobacteriia,flavobacteriales,parvicellaceae,parvicella,parvicella tangerina
Zotu4548,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,gammaproteobacteria,steroidobacterales,steroidobacteraceae,povalibacter,povalibacter uvarum
Zotu4549,0,0,0,0,0,0,1,8,bacteria,actinomycetota,actinomycetes,micromonosporales,micromonosporaceae,plantactinospora,plantactinospora siamensis
Zotu4550,0,0,0,1,0,0,0,1,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,saccharothrix,saccharothrix texasensis
Zotu4551,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,methylorubrum,methylorubrum populi
Zotu4552,0,0,0,0,0,0,0,0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu4553,0,0,0,0,0,0,0,24,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,novosphingobium,novosphingobium endophyticum
Zotu4554,0,0,0,27,0,0,0,0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu4555,1,0,0,0,0,0,14,23,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,novosphingobium,novosphingobium ginsenosidimutans
Zotu4556,0,0,0,0,0,0,0,0,bacteria,fusobacteriota,fusobacteriia,fusobacteriales,leptotrichiaceae,leptotrichia,leptotrichia genomosp. c1
Zotu4557,0,0,0,0,0,1,0,0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya tangerina
Zotu4558,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,betaproteobacteria,neisseriales,neisseriaceae,snodgrassella,snodgrassella alvi
Zotu4559,0,0,0,0,0,0,0,0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu4561,0,0,0,0,0,0,0,0,bacteria,bacillota,bacilli,bacillales,bacillales family x. incertae sedis,thermicanus,thermicanus aegyptius
Zotu4562,0,0,0,0,0,0,0,7,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,massilia,massilia aerilata
Zotu4563,0,0,1,0,9,0,0,12,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,blastococcus,blastococcus jejuensis
Zotu4564,0,0,1,0,0,0,0,0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu4565,0,0,0,0,0,0,0,0,bacteria,bacillota,clostridia,thermosediminibacterales,thermosediminibacteraceae,thermovenabulum,thermovenabulum gondwanense
Zotu4566,0,0,0,0,0,2,1,0,bacteria,myxococcota,myxococcia,myxococcales,archangiaceae,archangium,archangium gephyra
Zotu4567,0,8,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,methylothermalis,methylothermalis aethiopiae
Zotu4568,0,0,29,0,0,0,0,0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,desulfuromonas,desulfuromonas thiophila
Zotu4569,0,0,0,0,0,0,0,0,archaea,methanobacteriota,halobacteria,halobacteriales,halobacteriaceae,halovenus,halovenus carboxidivorans
Zotu4571,0,0,0,0,0,0,0,0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium ochraceum
Zotu4572,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas montis
Zotu4573,0,1,0,0,0,2,0,32,bacteria,deinococcota,deinococci,deinococcales,deinococcaceae,deinococcus,deinococcus papagonensis
Zotu4574,0,0,0,0,0,0,11,0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,sphingosinicella,sphingosinicella humi
Zotu4575,5,1,0,0,0,7,0,0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium ochraceum
Zotu4576,0,0,0,0,0,0,0,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu4577,0,0,0,0,0,0,0,2,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,sphingosinicella,sphingosinicella humi
Zotu4578,0,0,0,0,56,1,0,1,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu4579,0,35,2,0,1,0,0,0,bacteria,elusimicrobiota,endomicrobia,endomicrobiales,endomicrobiaceae,candidatus endomicrobium,candidatus endomicrobium pyrsonymphae
Zotu4580,0,0,36,0,0,1,0,0,bacteria,bacillota,clostridia,eubacteriales,peptococcaceae,candidatus desulforudis,candidatus desulforudis audaxviator
Zotu4581,1,1,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,blastochloridaceae,blastochloris,blastochloris viridis
Zotu4582,6,0,0,0,14,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,pedomicrobium,pedomicrobium ferrugineum
Zotu4584,0,0,0,0,0,0,0,1,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,falsiroseomonas,falsiroseomonas riguiloci
Zotu4585,0,0,0,0,1,0,0,0,bacteria,pseudomonadota,betaproteobacteria,rhodocyclales,zoogloeaceae,thauera,thauera sinica
Zotu4586,0,0,0,20,0,0,0,0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu4587,0,0,0,0,0,0,0,0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,aureliella,aureliella helgolandensis
Zotu4588,0,0,0,0,0,0,0,0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu4589,0,0,0,0,0,0,0,0,bacteria,myxococcota,myxococcota,polyangiales,sandaracinaceae,sandaracinus,sandaracinus amylolyticus
Zotu4590,0,0,0,0,0,1,0,0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu4591,21,0,27,0,1,0,1,0,bacteria,pseudomonadota,gammaproteobacteria,chromatiales,ectothiorhodospiraceae,natronospira,natronospira proteinivora
Zotu4592,6,0,0,0,0,30,2,0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu4593,0,0,0,0,0,0,0,0,bacteria,bacillota,bacilli,bacillales,bacillales family x. incertae sedis,brockia,brockia lithotrophica
Zotu4594,0,0,0,0,0,0,0,1,bacteria,verrucomicrobiota,spartobacteria,chthoniobacterales,chthoniobacteraceae,chthoniobacter,chthoniobacter flavus
Zotu4595,0,0,0,0,0,0,0,0,bacteria,bacteroidota,cytophagia,cytophagales,cytophagaceae,rhodocytophaga,rhodocytophaga aerolata
Zotu4596,0,0,0,0,0,0,0,0,bacteria,thermomicrobiota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu4597,0,0,0,0,0,0,0,0,bacteria,bacteroidota,cytophagia,cytophagales,flexibacteraceae,flexibacter,flexibacter flexilis
Zotu4598,0,0,0,0,0,0,0,0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,sediminibacterium,sediminibacterium goheungense
Zotu4599,24,0,0,0,1,0,0,0,bacteria,actinomycetota,actinomycetes,mycobacteriales,nocardiaceae,rhodococcus,rhodococcus marinonascens
Zotu4600,0,0,0,1,0,0,0,0,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter composti
Zotu4601,0,0,0,0,44,0,0,0,bacteria,pseudomonadota,gammaproteobacteria,gammaproteobacteria,gammaproteobacteria,acidibacter,acidibacter ferrireducens
Zotu4602,0,0,0,0,0,0,0,0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu4603,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,roseomonas,roseomonas rosea
Zotu4604,0,0,0,0,0,0,1,0,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,thiobacillaceae,annwoodia,annwoodia aquaesulis
Zotu4605,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,pseudomonas graminis
Zotu4607,0,18,0,0,0,0,0,1,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu4608,0,0,0,0,0,0,0,0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter aerophilus
Zotu4609,0,0,6,0,13,16,15,0,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu4610,0,0,1,0,0,0,0,1,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter metallilatus
Zotu4611,1,0,1,0,0,0,0,0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu4612,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,roseobacteraceae,rubellimicrobium,rubellimicrobium roseum
Zotu4613,0,3,0,0,26,0,0,0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu4614,0,0,0,32,0,2,0,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiaceae,robbsia,robbsia andropogonis
Zotu4615,0,16,0,0,0,0,0,1,bacteria,pseudomonadota,alphaproteobacteria,holosporales,caedimonadaceae,caedimonas,caedimonas varicaedens
Zotu4616,0,0,0,0,0,0,0,0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu4617,0,0,0,0,1,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,roseomonas,roseomonas harenae
Zotu4618,0,0,0,0,0,0,1,0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides marmoriterrae
Zotu4619,1,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas leidyi
Zotu4620,0,0,0,0,0,0,0,2,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga thermotolerans
Zotu4621,9,0,0,0,0,0,0,0,archaea,nitrososphaerota,nitrososphaeria,nitrososphaerales,nitrososphaeraceae,nitrososphaera,candidatus nitrososphaera gargensis
Zotu4622,11,13,0,0,0,0,0,1,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu4623,0,42,0,0,0,0,0,0,bacteria,pseudomonadota,deltaproteobacteria,deltaproteobacteria,deltaproteobacteria,candidatus babela,delta proteobacterium babl1
Zotu4624,0,0,1,1,50,15,11,20,archaea,nitrososphaerota,nitrososphaeria,nitrososphaerales,nitrososphaeraceae,nitrososphaera,candidatus nitrososphaera gargensis
Zotu4625,55,11,0,1,2,0,0,0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,candidatus methanomethylophilaceae,candidatus methanomethylophilus,candidatus methanomethylophilus alvus
Zotu4626,0,0,0,0,1,0,0,0,bacteria,deinococcota,deinococci,deinococcales,deinococcaceae,deinococcus,deinococcus papagonensis
Zotu4627,0,0,0,0,0,0,1,0,bacteria,chloroflexota,chloroflexia,chloroflexales,chloroflexaceae,chloroflexus,chloroflexus islandicus
Zotu4629,0,0,0,0,0,0,0,0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
